id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
8130,0.28084699999999996,5000000.0,27400000.0,Desperately Seeking Susan,104,1985-03-29,38,6.2,1985,10135830.2613321,55544349.8320999
11893,0.252673999999999,9000000.0,7936012.0,Runaway Train,111,1985-11-15,48,6.6,1985,18244494.4703978,16087614.1167789
13155,0.229931,25000000.0,11137801.0,Return to Oz,113,1985-06-21,50,6.0,1985,50679151.306660496,22578172.084099
27064,0.214009,5000000.0,502758.0,Mishima: A Life in Four Chapters,121,1985-05-15,11,6.3,1985,10135830.2613321,1019173.95010536
19064,0.208914,3200000.0,10000000.0,Once Bitten,94,1985-11-15,32,5.5,1985,6486931.36725255,20271660.5226642
13938,0.592905,10000000.0,25754284.0,The Last Dragon,108,1985-03-22,31,6.8,1985,20271660.5226642,52208210.225228205
9872,0.150168,25000000.0,9873044.0,Explorers,109,1985-07-12,77,6.1,1985,50679151.306660496,20014299.629332602
49370,0.135989,19000000.0,12918858.0,Perfect,115,1985-06-07,13,4.3,1985,38516154.993062,26188670.3716504
11338,0.132713,114.0,6700000.0,Into the Night,115,1985-02-15,24,6.1,1985,231.09692995837202,13582012.550185
11240,0.112015,860000.0,2451545.0,My Beautiful Laundrette,97,1985-09-07,23,6.2,1985,1743362.80494912,4969688.79960348
12764,0.215817,2410000.0,10755447.0,Missing in Action 2: The Beginning,100,1985-03-01,30,5.0,1985,4885470.18596207,21803077.0353507
674,5.939927,150000000.0,895921036.0,Harry Potter and the Goblet of Fire,157,2005-11-05,3406,7.3,2005,167484493.448174,1000352539.2268199
272,5.400826,150000000.0,374218673.0,Batman Begins,140,2005-06-14,4914,7.3,2005,167484493.448174,417838832.575019
411,3.6287260000000003,180000000.0,748806957.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143,2005-12-07,1402,6.5,2005,200981392.137808,836090359.224091
752,3.6171059999999997,54000000.0,132511035.0,V for Vendetta,132,2005-12-11,2670,7.6,2005,60294417.6413426,147956957.155121
187,3.520836,40000000.0,158733820.0,Sin City,124,2005-03-31,1691,7.1,2005,44662531.5861797,177236356.238624
118,3.508379,150000000.0,474968763.0,Charlie and the Chocolate Factory,115,2005-07-09,1826,6.5,2005,167484493.448174,530332684.498405
1895,3.4575370000000003,113000000.0,850000000.0,Star Wars: Episode III - Revenge of the Sith,140,2005-05-17,2629,7.0,2005,126171651.730957,949078796.206319
7453,3.087036,50000000.0,104478416.0,The Hitchhiker's Guide to the Galaxy,109,2005-01-15,780,6.6,2005,55828164.482724704,116656763.86685
1635,2.6233459999999997,126000000.0,162949164.0,The Island,136,2005-07-20,1027,6.4,2005,140686974.49646598,181943054.602289
953,2.444998,75000000.0,532680671.0,Madagascar,86,2005-05-25,2107,6.4,2005,83742246.724087,594771682.347123
9738,2.368513,100000000.0,330579719.0,Fantastic Four,106,2005-07-07,1715,5.6,2005,111656328.965449,369113178.539698
561,2.26533,100000000.0,230427240.0,Constantine,121,2005-02-15,1049,6.5,2005,111656328.965449,257286597.120405
9522,2.248624,40000000.0,285176741.0,Wedding Crashers,119,2005-07-14,795,6.3,2005,44662531.5861797,318417880.06390697
8202,2.220063,62000000.0,52304001.0,̠on Flux,93,2005-11-30,408,5.3,2005,69226923.9585786,58400727.4186519
10022,2.07205,56000000.0,113006880.0,The Pacifier,95,2005-03-04,493,5.8,2005,62527544.2206516,126179333.68639
74,1.8447310000000001,132000000.0,591739379.0,War of the Worlds,116,2005-06-28,1238,5.9,2005,147386354.234393,660714467.634347
1904,1.8131279999999999,85000000.0,162242962.0,Memoirs of a Geisha,145,2005-12-06,409,7.1,2005,94907879.6206319,181154535.374009
6957,1.78595,26000000.0,109449237.0,The 40 Year Old Virgin,116,2005-08-11,1236,6.2,2005,29030645.531016804,122207000.11489399
9982,1.7663970000000002,150000000.0,314432665.0,Chicken Little,81,2005-11-04,542,5.6,2005,167484493.448174,351083970.807229
8488,1.7264700000000002,70000000.0,368100420.0,Hitch,118,2005-02-10,1010,6.3,2005,78159430.2758145,411007415.8784
9335,1.6998220000000002,32000000.0,85167639.0,Transporter 2,87,2005-08-02,677,6.1,2005,35730025.2689438,95095059.1739463
11283,1.610259,25000000.0,122489822.0,Nanny McPhee,97,2005-10-21,355,6.1,2005,27914082.2413623,136767638.601513
1495,1.592578,130000000.0,211643158.0,Kingdom of Heaven,144,2005-05-03,677,6.4,2005,145153227.655084,236312980.72934502
4379,1.513147,43000000.0,154749918.0,Monster-in-Law,101,2005-05-13,240,5.7,2005,48012221.4551432,172788077.515843
254,1.508329,207000000.0,550000000.0,King Kong,187,2005-12-14,1289,6.4,2005,231128600.95847997,614109809.309971
4551,1.497085,53000000.0,95226116.0,Be Cool,118,2005-03-04,170,5.3,2005,59177854.351688094,106325985.34198001
11968,1.496807,50000000.0,44434439.0,Into the Blue,110,2005-09-30,289,5.9,2005,55828164.482724704,49613863.3837919
4348,1.4808540000000001,28000000.0,121147947.0,Pride & Prejudice,128,2005-09-16,749,7.6,2005,31263772.1103258,135269350.237208
142,1.4756040000000001,14000000.0,178043761.0,Brokeback Mountain,134,2005-09-02,780,7.2,2005,15631886.0551629,198797127.48461798
9928,1.464718,75000000.0,260696994.0,Robots,91,2005-03-11,858,5.9,2005,83742246.724087,291084693.223677
11679,1.4055879999999898,87000000.0,71073932.0,xXx: State of the Union,101,2005-04-27,292,4.8,2005,97141006.1999409,79358543.3225998
9779,1.351718,25000000.0,39053061.0,The Sisterhood of the Traveling Pants,119,2005-06-01,195,6.3,2005,27914082.2413623,43605214.26123761
787,1.330824,110000000.0,478207520.0,Mr. & Mrs. Smith,120,2005-06-07,1750,6.5,2005,122821961.861994,533948961.66871697
1656,1.310993,75000000.0,142400065.0,The Legend of Zorro,129,2005-10-24,592,5.8,2005,83742246.724087,158998685.023413
1830,1.274645,42000000.0,24127895.0,Lord of War,122,2005-09-16,822,6.9,2005,46895658.165488705,26940321.8136382
6795,1.273393,65000000.0,64321501.0,Zathura: A Space Adventure,101,2005-11-06,389,5.9,2005,72576613.8275421,71819026.7520748
9947,1.270018,43000000.0,56681566.0,Elektra,97,2005-01-13,329,5.0,2005,48012221.4551432,63288555.795728296
3933,1.265401,40000000.0,117195061.0,Corpse Bride,77,2005-09-09,1022,7.0,2005,44662531.5861797,130855702.841419
533,1.212451,30000000.0,192452832.0,The Curse of the Were-Rabbit,85,2005-09-04,373,6.6,2005,33496898.689634804,214885767.20124298
2800,1.210683,70000000.0,88933562.0,Rumor Has It...,97,2005-12-23,181,5.2,2005,78159430.2758145,99299950.5474118
9667,1.200307,29000000.0,21126225.0,The Jacket,103,2005-03-04,219,6.6,2005,32380335.3999803,23588767.283981
25,1.148377,72000000.0,96889998.0,Jarhead,125,2005-11-04,448,6.4,2005,80392556.8551235,108183814.90149699
16320,1.110148,39000000.0,38869464.0,Serenity,119,2005-08-25,814,7.3,2005,43545968.2965252,43400216.5909469
215,1.107734,4000000.0,152925093.0,Saw II,92,2005-10-28,617,6.2,2005,4466253.15861797,170750544.910799
9007,1.1028360000000001,58000000.0,102854431.0,Just Like Heaven,95,2005-09-16,304,6.5,2005,64760670.7999606,114843481.832901
11451,1.094959,50000000.0,66002004.0,Herbie Fully Loaded,101,2005-06-18,294,5.2,2005,55828164.482724704,73695414.710029
9621,1.08379,57000000.0,52034889.0,Elizabethtown,123,2005-09-03,192,6.0,2005,63644107.510306105,58100246.8386464
8292,1.0754270000000001,45000000.0,92374674.0,Four Brothers,109,2005-08-11,379,6.6,2005,50245348.0344522,103142169.882201
1690,1.056592,4800000.0,80578934.0,Hostel,94,2005-01-06,448,5.7,2005,5359503.79034157,89971479.62389229
5236,1.05364,15000000.0,15785148.0,Kiss Kiss Bang Bang,103,2005-02-12,527,7.1,2005,16748449.344817402,17625116.778563
921,1.053307,88000000.0,108539911.0,Cinderella Man,144,2005-06-02,370,7.0,2005,98257569.48959541,121191680.08496499
116,1.051177,15000000.0,85306374.0,Match Point,124,2005-05-12,620,7.1,2005,16748449.344817402,95249965.5819366
10982,1.048193,15000000.0,51053787.0,Hoodwinked!,80,2005-12-16,288,6.0,2005,16748449.344817402,57004784.3620398
11096,1.045798,25000000.0,122644820.0,Hide and Seek,101,2005-01-27,240,6.2,2005,27914082.2413623,136940703.678283
9722,1.014707,85000000.0,131426169.0,Bewitched,102,2005-06-21,262,4.9,2005,94907879.6206319,146745635.605327
8814,1.001465,60000000.0,55987321.0,Doom,100,2005-10-20,321,4.9,2005,66993797.37926961,62513387.3147021
9641,0.982784,60000000.0,129181830.0,Cheaper by the Dozen 2,94,2005-12-21,285,5.8,2005,66993797.37926961,144239689.068387
11431,0.9568469999999999,30000000.0,50451307.0,Fever Pitch,103,2005-04-06,112,5.7,2005,33496898.689634804,56332077.3112888
11648,0.9481700000000001,30000000.0,58405313.0,Must Love Dogs,98,2005-07-21,80,6.0,2005,33496898.689634804,65213228.4165803
9777,0.9184760000000001,20000000.0,7535331.0,Proof,100,2005-09-05,88,6.1,2005,22331265.7930898,8413673.96999548
179,0.906223,80000000.0,162944923.0,The Interpreter,128,2005-04-04,197,6.2,2005,89325063.1723595,181938319.257378
4442,0.8999440000000001,88000000.0,105316267.0,The Brothers Grimm,118,2005-08-25,451,5.4,2005,98257569.48959541,117592277.535651
1947,0.8938790000000001,30000000.0,18618284.0,An Unfinished Life,108,2005-09-09,82,6.9,2005,33496898.689634804,20788492.4307616
2026,0.887848,52000000.0,77944725.0,Hostage,113,2005-03-09,280,6.0,2005,58061291.06203361,87030218.5572148
6519,0.885834,50000000.0,110803676.0,The Dukes of Hazzard,104,2005-08-05,185,5.2,2005,55828164.482724704,123719316.98037
612,0.869394,70000000.0,130358911.0,Munich,164,2005-12-22,382,6.7,2005,78159430.2758145,145553974.501937
8643,0.857834,19000000.0,144216468.0,The Exorcism of Emily Rose,122,2005-09-09,323,6.2,2005,21214702.5034353,161026813.932432
9388,0.8529690000000001,6500000.0,24793509.0,Thank You for Smoking,92,2005-09-05,341,7.1,2005,7257661.38275421,27683521.971118297
11453,0.839023,22000000.0,22400154.0,Deuce Bigalow: European Gigolo,83,2005-08-06,118,4.8,2005,24564392.3723988,25011189.6390072
231,0.835676,50000000.0,94000000.0,Syriana,128,2005-11-23,245,6.0,2005,55828164.482724704,104956949.227522
8999,0.8267700000000001,22000000.0,57479076.0,Derailed,108,2005-11-11,173,6.2,2005,24564392.3723988,64179026.184860595
257,0.8265680000000001,50000000.0,42093706.0,Oliver Twist,130,2005-09-23,143,6.6,2005,55828164.482724704,47000286.8451091
9913,0.8248690000000001,43000000.0,91974818.0,The Skeleton Key,104,2005-07-29,289,6.3,2005,48012221.4551432,102695705.351453
5289,0.79295,12000000.0,10289.0,Chaos,106,2005-01-17,162,6.3,2005,13398759.4758539,11488.319687255
6439,0.786786,30000000.0,93772522.0,Racing Stripes,102,2005-01-06,80,5.1,2005,33496898.689634804,104702955.643518
3291,0.784909,7000000.0,54600000.0,"Good Night, and Good Luck.",93,2005-09-16,154,6.4,2005,7815943.02758145,60964355.615135305
7214,0.7756770000000001,30000000.0,76669806.0,Coach Carter,136,2005-01-14,272,7.3,2005,33496898.689634804,85606690.8045318
59,0.7739010000000001,32000000.0,60740827.0,A History of Violence,96,2005-09-23,403,6.7,2005,35730025.2689438,67820977.6114545
10065,0.773231,19000000.0,108047131.0,The Amityville Horror,90,2005-04-15,293,6.0,2005,21214702.5034353,120641460.02708998
7552,0.767076,100000000.0,202026112.0,Fun with Dick and Jane,90,2005-12-21,363,5.9,2005,111656328.965449,225574940.210827
10027,0.743639,45000000.0,50871113.0,Unleashed,103,2005-02-02,279,6.5,2005,50245348.0344522,56800817.279665396
7233,0.738384,45000000.0,16809014.0,Rebound,103,2005-07-01,52,5.5,2005,50245348.0344522,18768327.967688397
11638,0.737768,35000000.0,68915888.0,Guess Who,105,2005-03-25,139,5.4,2005,39079715.1379072,76948950.6147406
9687,0.733587,169000.0,18564702.0,Keeping Mum,103,2005-12-02,73,6.5,2005,188699.19595160897,20728664.7365753
9910,0.726858,35000000.0,30526509.0,Two for the Money,122,2005-10-07,78,5.9,2005,39079715.1379072,34084779.3107075
7873,0.722961,2000000.0,5967038.0,Harsh Times,120,2005-09-11,85,6.0,2005,2233126.57930898,6662575.57877337
9315,0.7195020000000001,55000000.0,223387299.0,Flightplan,98,2005-09-22,427,6.0,2005,61410980.9309971,249426057.43847203
8978,0.718616,30000000.0,35294470.0,Assault on Precinct 13,109,2005-01-19,160,5.9,2005,33496898.689634804,39408509.5298118
308,0.7092350000000001,10000000.0,45742101.0,Broken Flowers,105,2005-05-17,182,6.7,2005,11165632.8965449,51073950.7682681
6963,0.707056,20000000.0,12482775.0,The Weather Man,101,2005-10-20,147,5.7,2005,22331265.7930898,13937808.3180168
9885,0.699883,1000000.0,27762648.0,Wolf Creek,99,2005-01-01,126,5.8,2005,1116563.28965449,30998753.5803997
11683,0.694404,15000000.0,46770602.0,Land of the Dead,93,2005-06-24,171,5.8,2005,16748449.344817402,52222337.228241
69,0.681157,28000000.0,186438883.0,Walk the Line,136,2005-09-13,415,7.0,2005,31263772.1103258,208170812.521989
8976,0.665701,30000000.0,42886719.0,A Lot Like Love,107,2005-04-22,192,6.5,2005,33496898.689634804,47885736.049127795
10060,0.6646880000000001,40000000.0,46442528.0,Get Rich or Die Tryin',117,2005-11-09,121,6.5,2005,44662531.5861797,51856021.8435509
9981,0.663860999999999,45000000.0,56070433.0,Kicking & Screaming,95,2005-05-13,102,5.8,2005,50245348.0344522,62606187.1228318
14517,0.663397999999999,4000000.0,866999.0,MirrorMask,101,2005-01-25,44,6.5,2005,4466253.15861797,968059.2555671559
10012,0.661616,35000000.0,19294901.0,Cursed,97,2005-02-24,75,5.0,2005,39079715.1379072,21543978.1341177
8066,0.661473,50000000.0,8342132.0,Stay,99,2005-09-24,162,6.4,2005,55828164.482724704,9314518.34865202
13374,0.643145,25000000.0,27645491.0,Ice Princess,98,2005-03-17,96,5.8,2005,27914082.2413623,30867940.3750737
9291,0.636922,82000000.0,190320568.0,The Longest Yard,113,2005-05-19,443,6.2,2005,91558189.75166851,212504959.494991
7553,0.635843,3000000.0,18637690.0,Waiting...,94,2005-10-07,108,6.0,2005,3349689.86896348,20810160.457960602
11637,0.6354810000000001,32000000.0,97918663.0,Are We There Yet?,95,2005-01-20,135,5.4,2005,35730025.2689438,109332384.47784899
10077,0.6269,80000000.0,5989640.0,A Sound of Thunder,110,2005-05-15,58,4.8,2005,89325063.1723595,6687812.14224614
791,0.608364,18000000.0,46201432.0,The Fog,100,2005-10-14,85,4.2,2005,20098139.2137808,51586822.9006684
10048,0.606286,135000000.0,76932943.0,Stealth,121,2005-07-28,195,5.0,2005,150736044.103356,85900499.9188816
6961,0.600522,15000000.0,47175038.0,The Wedding Date,88,2005-02-04,133,6.2,2005,16748449.344817402,52673915.6188557
168705,0.592368999999999,25000000.0,2405420.0,BloodRayne,95,2005-10-22,62,3.8,2005,27914082.2413623,2685803.66820071
7364,0.571693,130000000.0,119269486.0,Sahara,124,2005-04-06,243,5.6,2005,145153227.655084,133171929.64356
9515,0.564298,10000000.0,17297244.0,The Matador,96,2005-05-12,70,6.0,2005,11165632.8965449,19313467.662596397
398,0.561685,7000000.0,49084830.0,Capote,114,2005-09-30,202,6.7,2005,7815943.02758145,54806319.2569315
14175,0.558258,35000000.0,19478106.0,Valiant,76,2005-03-25,138,5.3,2005,39079715.1379072,21748538.111598898
1985,0.55197,25000000.0,82466670.0,The Constant Gardener,129,2005-08-31,206,6.7,2005,27914082.2413623,92079256.3420515
2652,0.5481659999999989,950000.0,7022209.0,Hard Candy,103,2005-01-14,353,6.8,2005,1060735.12517176,7840740.78168139
10066,0.5431590000000001,40000000.0,68766121.0,House of Wax,113,2005-05-06,334,5.3,2005,44662531.5861797,76781726.2805389
13922,0.538043,80000000.0,10166502.0,The Great Raid,132,2005-08-12,53,6.5,2005,89325063.1723595,11351542.9173989
9923,0.5347810000000001,50000000.0,22944502.0,Domino,127,2005-09-22,277,6.1,2005,55828164.482724704,25618988.6326041
14177,0.511084,25000000.0,36351350.0,Beauty Shop,105,2005-06-02,73,5.1,2005,27914082.2413623,40588582.9393818
14199,0.5091289999999989,50000000.0,69425966.0,The Adventures of Sharkboy and Lavagirl,92,2005-06-10,148,4.3,2005,55828164.482724704,77518484.984401
15487,0.500883,25000000.0,15431177.0,The Greatest Game Ever Played,120,2005-09-30,64,7.0,2005,27914082.2413623,17229885.7543607
8053,0.484314,15000000.0,12036149.0,The Three Burials of Melquiades Estrada,121,2005-11-17,75,6.7,2005,16748449.344817402,13439122.1222116
10092,0.46652899999999997,1000000.0,10047674.0,Cry_Wolf,90,2005-09-16,62,5.4,2005,1116563.28965449,11218863.9348159
9763,0.463862,30000000.0,27610873.0,Goal!: The Dream Begins,118,2005-06-06,119,6.5,2005,33496898.689634804,30829287.187112395
11804,0.463596,10000000.0,91196419.0,White Noise,101,2005-01-07,125,5.5,2005,11165632.8965449,101826573.603349
9270,0.45648,475000.0,3919254.0,Brick,110,2005-01-30,177,6.8,2005,530367.562585884,4376095.13923153
12700,0.453059,30000000.0,251495.0,Dominion: Prequel to the Exorcist,117,2005-05-20,38,4.6,2005,33496898.689634804,280810.084531656
11400,0.44962700000000005,30000000.0,30536013.0,The New World,135,2005-12-25,157,6.1,2005,33496898.689634804,34095391.128212295
1951,0.449064,14200000.0,674918.0,Manderlay,139,2005-05-16,33,6.9,2005,15855198.713093802,753588.6623270309
11459,0.444301,35000000.0,86369815.0,Sky High,100,2005-07-29,292,5.8,2005,39079715.1379072,96437364.76325
9813,0.44309399999999893,900000.0,381420.0,The Quiet,96,2005-09-12,34,5.6,2005,1004906.96068904,425879.569940017
11460,0.44192700000000007,26000000.0,57891803.0,Red Eye,85,2005-08-04,225,6.1,2005,29030645.531016804,64639862.0017099
340,0.42232,7000000.0,2697930.0,Everything is Illuminated,106,2005-09-16,130,7.4,2005,7815943.02758145,3012409.59605754
17113,0.406323,1500000.0,712294.0,The Ballad of Jack and Rose,111,2005-03-25,22,6.4,2005,1674844.93448174,795321.331841158
13499,0.40582199999999996,45000000.0,72028752.0,"Yours, Mine & Ours",90,2005-11-23,144,5.7,2005,50245348.0344522,80424660.2828277
9899,0.39084800000000003,45000000.0,38058335.0,The Producers,134,2005-12-25,84,5.9,2005,50245348.0344522,42494539.726372704
